"","id","start","end","PPTESTCD","PPORRES","exclude"
"358",26,0,8,"adj.r.squared",0.9998793821924,NA
"359",26,0,8,"lambda.z.time.first",7.6,NA
"360",26,0,8,"lambda.z.n.points",5,NA
"361",26,0,8,"clast.pred",305.48903513283,NA
"362",26,0,8,"half.life",10.4053577462688,NA
"363",26,0,8,"span.ratio",0.0384417345134946,NA
"364",26,0,8,"aucinf.obs",10344.2025608868,NA
"365",27,0,8,"auclast",4620.03869738352,NA
"366",27,0,8,"cmax",1528.09047867211,NA
"367",27,0,8,"tmax",0.2,NA
"368",27,0,8,"tlast",8,NA
"369",27,0,8,"clast.obs",310.094460623383,NA
"370",27,0,8,"lambda.z",0.130233076737205,NA
"371",27,0,8,"r.squared",0.999901196758223,NA
"372",27,0,8,"adj.r.squared",0.999899550037527,NA
"373",27,0,8,"lambda.z.time.first",1.9,NA
"374",27,0,8,"lambda.z.n.points",62,NA
"375",27,0,8,"clast.pred",310.444751963792,NA
"376",27,0,8,"half.life",5.32235894233408,NA
"377",27,0,8,"span.ratio",1.14610834520772,NA
"378",27,0,8,"aucinf.obs",7001.11168123935,NA
"379",28,0,8,"auclast",5313.77619343269,NA
"380",28,0,8,"cmax",1826.00854319101,NA
"381",28,0,8,"tmax",0.2,NA
"382",28,0,8,"tlast",8,NA
"383",28,0,8,"clast.obs",387.913233539815,NA
"384",28,0,8,"lambda.z",0.0700579742107704,NA
"385",28,0,8,"r.squared",0.999919777419953,NA
"386",28,0,8,"adj.r.squared",0.999914429247949,NA
"387",28,0,8,"lambda.z.time.first",6.4,NA
"388",28,0,8,"lambda.z.n.points",17,NA
"389",28,0,8,"clast.pred",387.719760372927,NA
"390",28,0,8,"half.life",9.89390841468813,NA
"391",28,0,8,"span.ratio",0.161715667149768,NA
"392",28,0,8,"aucinf.obs",10850.8080289918,NA
"393",29,0,8,"auclast",4312.95465254424,NA
"394",29,0,8,"cmax",1274.45484084961,NA
"395",29,0,8,"tmax",0.2,NA
"396",29,0,8,"tlast",8,NA
"397",29,0,8,"clast.obs",280.046131450276,NA
"398",29,0,8,"lambda.z",0.137648718352089,NA
"399",29,0,8,"r.squared",0.999905652475509,NA
"400",29,0,8,"adj.r.squared",0.999903967698286,NA
"401",29,0,8,"lambda.z.time.first",2.3,NA
"402",29,0,8,"lambda.z.n.points",58,NA
"403",29,0,8,"clast.pred",280.613929826747,NA
"404",29,0,8,"half.life",5.03562393357675,NA
"405",29,0,8,"span.ratio",1.1319352031023,NA
"406",29,0,8,"aucinf.obs",6347.45330100932,NA
"407",30,0,8,"auclast",6663.02574536229,NA
"408",30,0,8,"cmax",2148.86547903596,NA
"409",30,0,8,"tmax",0.2,NA
"410",30,0,8,"tlast",8,NA
"411",30,0,8,"clast.obs",556.578193063253,NA
"412",30,0,8,"lambda.z",0.0444227733792261,NA
"413",30,0,8,"r.squared",0.999925446915442,NA
"414",30,0,8,"adj.r.squared",0.999914796474791,NA
"415",30,0,8,"lambda.z.time.first",7.2,NA
"416",30,0,8,"lambda.z.n.points",9,NA
"417",30,0,8,"clast.pred",556.493945078399,NA
"418",30,0,8,"half.life",15.6034197739687,NA
"419",30,0,8,"span.ratio",0.051270811885395,NA
"420",30,0,8,"aucinf.obs",19192.1442745429,NA
"421",31,0,8,"auclast",5517.69150261851,NA
"422",31,0,8,"cmax",2048.62740835004,NA
"423",31,0,8,"tmax",0.2,NA
"424",31,0,8,"tlast",8,NA
"425",31,0,8,"clast.obs",379.062301712711,NA
"426",31,0,8,"lambda.z",0.061250813302464,NA
"427",31,0,8,"r.squared",0.999928955006264,NA
"428",31,0,8,"adj.r.squared",0.999920074382046,NA
"429",31,0,8,"lambda.z.time.first",7.1,NA
"430",31,0,8,"lambda.z.n.points",10,NA
"431",31,0,8,"clast.pred",378.974886403489,NA
"432",31,0,8,"half.life",11.316538396594,NA
"433",31,0,8,"span.ratio",0.0795296201416925,NA
"434",31,0,8,"aucinf.obs",11706.3815995296,NA
"435",32,0,8,"auclast",3962.34156019108,NA
"436",32,0,8,"cmax",1323.58586256669,NA
"437",32,0,8,"tmax",0.2,NA
"438",32,0,8,"tlast",8,NA
"439",32,0,8,"clast.obs",242.136551254049,NA
