"","id","start","end","PPTESTCD","PPORRES","exclude"
"411",30,0,24,"clast.obs",0.00028200985652695,NA
"412",30,0,24,"lambda.z",0.00999857443047679,NA
"413",30,0,24,"r.squared",0.99991545378638,NA
"414",30,0,24,"adj.r.squared",0.999908950231486,NA
"415",30,0,24,"lambda.z.time.first",22.6,NA
"416",30,0,24,"lambda.z.n.points",15,NA
"417",30,0,24,"clast.pred",0.000281990754520631,NA
"418",30,0,24,"half.life",69.3246007597997,NA
"419",30,0,24,"span.ratio",0.0201948512455313,NA
"420",30,0,24,"aucinf.obs",1.81658117433146,NA
"421",31,0,24,"auclast",0.640124338464741,NA
"422",31,0,24,"cmax",0.553000676323555,NA
"423",31,0,24,"tmax",0.2,NA
"424",31,0,24,"tlast",24,NA
"425",31,0,24,"clast.obs",8.37934572274317e-05,NA
"426",31,0,24,"lambda.z",0.00863866190254722,NA
"427",31,0,24,"r.squared",0.999909092994057,NA
"428",31,0,24,"adj.r.squared",0.999900828720789,NA
"429",31,0,24,"lambda.z.time.first",22.8,NA
"430",31,0,24,"lambda.z.n.points",13,NA
"431",31,0,24,"clast.pred",8.37891548994162e-05,NA
"432",31,0,24,"half.life",80.2377947394332,NA
"433",31,0,24,"span.ratio",0.0149555456240655,NA
"434",31,0,24,"aucinf.obs",0.649824157507633,NA
"435",32,0,24,"auclast",0.267404020862375,NA
"436",32,0,24,"cmax",0.187908262259102,NA
"437",32,0,24,"tmax",0.2,NA
"438",32,0,24,"tlast",24,NA
"439",32,0,24,"clast.obs",6.46961084236172e-05,NA
"440",32,0,24,"lambda.z",0.0200579222634271,NA
"441",32,0,24,"r.squared",0.999909793155931,NA
"442",32,0,24,"adj.r.squared",0.999906184882168,NA
"443",32,0,24,"lambda.z.time.first",21.4,NA
"444",32,0,24,"lambda.z.n.points",27,NA
"445",32,0,24,"clast.pred",6.46794954944975e-05,NA
"446",32,0,24,"half.life",34.55727724221,NA
"447",32,0,24,"span.ratio",0.0752374089479547,NA
"448",32,0,24,"aucinf.obs",0.270629484974457,NA
"449",33,0,24,"auclast",0.328706478584552,NA
"450",33,0,24,"cmax",0.232829132957632,NA
"451",33,0,24,"tmax",0.2,NA
"452",33,0,24,"tlast",24,NA
"453",33,0,24,"clast.obs",9.31638098553231e-05,NA
"454",33,0,24,"lambda.z",0.0269118212348712,NA
"455",33,0,24,"r.squared",0.999907582398773,NA
"456",33,0,24,"adj.r.squared",0.999904694348735,NA
"457",33,0,24,"lambda.z.time.first",20.7,NA
"458",33,0,24,"lambda.z.n.points",34,NA
"459",33,0,24,"clast.pred",9.3123437166417e-05,NA
"460",33,0,24,"half.life",25.7562345747821,NA
"461",33,0,24,"span.ratio",0.128124318421569,NA
"462",33,0,24,"aucinf.obs",0.332168295941402,NA
"463",34,0,24,"auclast",0.399500023828336,NA
"464",34,0,24,"cmax",0.304699068957932,NA
"465",34,0,24,"tmax",0.2,NA
"466",34,0,24,"tlast",24,NA
"467",34,0,24,"clast.obs",7.42412513972818e-05,NA
"468",34,0,24,"lambda.z",0.0147441407839347,NA
"469",34,0,24,"r.squared",0.999907905852326,NA
"470",34,0,24,"adj.r.squared",0.999901766242481,NA
"471",34,0,24,"lambda.z.time.first",22.4,NA
"472",34,0,24,"lambda.z.n.points",17,NA
"473",34,0,24,"clast.pred",7.42323633551505e-05,NA
"474",34,0,24,"half.life",47.0117038841083,NA
"475",34,0,24,"span.ratio",0.0340340780658421,NA
"476",34,0,24,"aucinf.obs",0.404535329207282,NA
"477",35,0,24,"auclast",0.393819830948838,NA
"478",35,0,24,"cmax",0.284347923038247,NA
"479",35,0,24,"tmax",0.2,NA
"480",35,0,24,"tlast",24,NA
"481",35,0,24,"clast.obs",3.72109431413115e-05,NA
"482",35,0,24,"lambda.z",0.00844172104692474,NA
"483",35,0,24,"r.squared",0.999912498650525,NA
"484",35,0,24,"adj.r.squared",0.999899998457743,NA
"485",35,0,24,"lambda.z.time.first",23.2,NA
"486",35,0,24,"lambda.z.n.points",9,NA
"487",35,0,24,"clast.pred",3.72097769160174e-05,NA
"488",35,0,24,"half.life",82.1096997528074,NA
"489",35,0,24,"span.ratio",0.00974306327277301,NA
"490",35,0,24,"aucinf.obs",0.398227811612315,NA
"491",36,0,24,"auclast",0.321623940904394,NA
"492",36,0,24,"cmax",0.236481488446575,NA
"493",36,0,24,"tmax",0.2,NA
"494",36,0,24,"tlast",24,NA
"495",36,0,24,"clast.obs",5.6923236868008e-05,NA
"496",36,0,24,"lambda.z",0.0154070810602943,NA
"497",36,0,24,"r.squared",0.999918137962955,NA
"498",36,0,24,"adj.r.squared",0.999912680493819,NA
"499",36,0,24,"lambda.z.time.first",22.4,NA
"500",36,0,24,"lambda.z.n.points",17,NA
"501",36,0,24,"clast.pred",5.69165392322045e-05,NA
"502",36,0,24,"half.life",44.9888708865341,NA
"503",36,0,24,"span.ratio",0.0355643511044174,NA
"504",36,0,24,"aucinf.obs",0.325318556168976,NA
"505",37,0,24,"auclast",0.252217769104145,NA
"506",37,0,24,"cmax",0.178796054012076,NA
"507",37,0,24,"tmax",0.2,NA
"508",37,0,24,"tlast",24,NA
"509",37,0,24,"clast.obs",4.93303119096791e-05,NA
"510",37,0,24,"lambda.z",0.0168134730480004,NA
"511",37,0,24,"r.squared",0.999917709284737,NA
"512",37,0,24,"adj.r.squared",0.99991337819446,NA
"513",37,0,24,"lambda.z.time.first",22,NA
"514",37,0,24,"lambda.z.n.points",21,NA
"515",37,0,24,"clast.pred",4.93223994025937e-05,NA
"516",37,0,24,"half.life",41.2256990915022,NA
"517",37,0,24,"span.ratio",0.0485134283729408,NA
"518",37,0,24,"aucinf.obs",0.255151744242348,NA
"519",38,0,24,"auclast",0.579057385694913,NA
"520",38,0,24,"cmax",0.469685568415643,NA
"521",38,0,24,"tmax",0.2,NA
"522",38,0,24,"tlast",24,NA
"523",38,0,24,"clast.obs",6.08302601682273e-05,NA
"524",38,0,24,"lambda.z",0.00756584290361126,NA
"525",38,0,24,"r.squared",0.999910505126127,NA
"526",38,0,24,"adj.r.squared",0.999899318266893,NA
"527",38,0,24,"lambda.z.time.first",23.1,NA
"528",38,0,24,"lambda.z.n.points",10,NA
"529",38,0,24,"clast.pred",6.08282829679117e-05,NA
"530",38,0,24,"half.life",91.6153281783182,NA
